"OTU_ID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"esv_13480","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13481","Fungi",NA,NA,NA,NA,NA,NA
"esv_13486","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_13487","Fungi","Ascomycota","Sordariomycetes","Diaporthales",NA,NA,NA
"esv_13484","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_13485","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_3578","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3579","Fungi",NA,NA,NA,NA,NA,NA
"esv_6508","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","Glomus sp "
"esv_6509","Fungi",NA,NA,NA,NA,NA,NA
"esv_3570","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_3571","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3572","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3573","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3574","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3575","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_3576","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae",NA,NA
"esv_3577","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_8548","Fungi",NA,NA,NA,NA,NA,NA
"esv_8549","Fungi",NA,NA,NA,NA,NA,NA
"esv_7679","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_7678","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_22760","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16222","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_23541","Fungi",NA,NA,NA,NA,NA,NA
"esv_15592","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_8540","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_7672","Fungi",NA,NA,NA,NA,NA,NA
"esv_7671","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_7670","Fungi","Ascomycota","Dothideomycetes","Dothideales","Incertae_sedis","Hortaea","Hortaea werneckii "
"esv_7677","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_7676","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","Clonostachys sp "
"esv_7675","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8547","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_15552","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_15553","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae",NA,NA
"esv_15550","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_14746","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_15556","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Trichomerium",NA
"esv_10690","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Incertae_sedis","Peniophorella",NA
"esv_15886","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Derxomyces",NA
"esv_9403","Fungi","Glomeromycota","Glomeromycetes","Glomerales",NA,NA,NA
"esv_15888","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13863","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15558","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_10691","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_9400","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Valsaceae","Cytospora",NA
"esv_14650","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_21239","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13730","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_13731","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA
"esv_13732","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_9401","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13734","Fungi","Basidiomycota","Malasseziomycetes","Malasseziales",NA,NA,NA
"esv_13735","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_13736","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13737","Fungi","Basidiomycota","Agaricomycetes","Auriculariales",NA,NA,NA
"esv_13738","Fungi","Basidiomycota","Cystobasidiomycetes","Naohideales","Naohideaceae","Naohidea","Naohidea sebacea "
"esv_9406","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16405","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae",NA,NA
"esv_21989","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_16073","Fungi","Basidiomycota","Cystobasidiomycetes","Erythrobasidiales",NA,NA,NA
"esv_9407","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Valsaceae","Cytospora","Cytospora rhizophorae "
"esv_457","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22733","Fungi",NA,NA,NA,NA,NA,NA
"esv_9404","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_456","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae",NA,NA
"esv_22223","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_14267","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_14651","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_455","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum gloeosporioides "
"esv_17252","Fungi",NA,NA,NA,NA,NA,NA
"esv_15088","Fungi",NA,NA,NA,NA,NA,NA
"esv_15089","Fungi",NA,NA,NA,NA,NA,NA
"esv_23543","Fungi",NA,NA,NA,NA,NA,NA
"esv_454","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15368","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora mellea "
"esv_15080","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",NA
"esv_453","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8933","Fungi","Glomeromycota",NA,NA,NA,NA,NA
"esv_15086","Fungi",NA,NA,NA,NA,NA,NA
"esv_452","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_15776","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15777","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15774","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15775","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15772","Fungi","Agaricomycetes",NA,NA,NA,NA,NA
"esv_103","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces",NA
"esv_15770","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15771","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"esv_14266","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8935","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_22655","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_450","Fungi",NA,NA,NA,NA,NA,NA
"esv_17251","Fungi",NA,NA,NA,NA,NA,NA
"esv_22652","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_15778","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_6882","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_23544","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15591","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16569","Fungi","Basidiomycota","Cystobasidiomycetes","Erythrobasidiales","Erythrobasidiaceae","Bannoa","Bannoa hahajimensis "
"esv_8937","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_21366","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_5756","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_6036","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"esv_23651","Fungi",NA,NA,NA,NA,NA,NA
"esv_23652","Fungi",NA,NA,NA,NA,NA,NA
"esv_5757","Fungi",NA,NA,NA,NA,NA,NA
"esv_17250","Fungi","Ascomycota","Leotiomycetes","Erysiphales","Erysiphaceae","Pseudoidium","Pseudoidium javanicum "
"esv_5754","Fungi",NA,NA,NA,NA,NA,NA
"esv_23545","Fungi","Ascomycota","Sordariomycetes","Microascales",NA,NA,NA
"esv_5755","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae",NA,NA
"esv_16406","Fungi",NA,NA,NA,NA,NA,NA
"esv_22454","Fungi",NA,NA,NA,NA,NA,NA
"esv_5752","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_14103","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Annulohypoxylon","Annulohypoxylon nitens "
"esv_21367","Fungi",NA,NA,NA,NA,NA,NA
"esv_5753","Fungi",NA,NA,NA,NA,NA,NA
"esv_9149","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_9148","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_9419","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_5750","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_9143","Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae",NA,NA
"esv_9142","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_9141","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_5751","Fungi",NA,NA,NA,NA,NA,NA
"esv_9147","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Incertae_sedis","Nigrograna","Nigrograna sp "
"esv_9410","Fungi",NA,NA,NA,NA,NA,NA
"esv_9145","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"esv_9144","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_5740","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_5743","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus lucknowensis "
"esv_5742","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"esv_5745","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_5744","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_5747","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_5746","Fungi","Ascomycota","Sordariomycetes","Calosphaeriales","Pleurostomataceae","Pleurostoma","Pleurostoma richardsiae "
"esv_5749","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_5748","Fungi",NA,NA,NA,NA,NA,NA
"esv_22139","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Bacidia","Bacidia sorediata "
"esv_22940","Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae",NA,NA
"esv_22243","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_23547","Fungi",NA,NA,NA,NA,NA,NA
"esv_17414","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_21702","Fungi",NA,NA,NA,NA,NA,NA
"esv_14994","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16078","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_20118","Fungi",NA,NA,NA,NA,NA,NA
"esv_21365","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales",NA,NA,NA
"esv_16098","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_16099","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_17255","Fungi","Ascomycota","Lecanoromycetes","Caliciales",NA,NA,NA
"esv_21538","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_14997","Fungi","Basidiomycota","Agaricomycetes","Sebacinales",NA,NA,NA
"esv_12080","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16079","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_20119","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Sugiyamaella","Sugiyamaella smithiae "
"esv_19088","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_19089","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19084","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19085","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19086","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_17497","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraphaeosphaeria","Paraphaeosphaeria parmeliae "
"esv_16538","Fungi",NA,NA,NA,NA,NA,NA
"esv_19081","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19082","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19083","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_11251","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_11250","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_11253","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_11252","Fungi","Ascomycota","Dothideomycetes","Myriangiales",NA,NA,NA
"esv_11255","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella","Plectosphaerella cucumerina "
"esv_11254","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA
"esv_11257","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Cryptococcus","Cryptococcus sp "
"esv_11256","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae",NA,NA
"esv_11259","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Corniculariella","Corniculariella sp "
"esv_11258","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_11709","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae",NA,NA
"esv_11708","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA
"esv_14996","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_16090","Fungi",NA,NA,NA,NA,NA,NA
"esv_10072","Fungi",NA,NA,NA,NA,NA,NA
"esv_10073","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum","Geoglossum chamaecyparinum "
"esv_10070","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_10071","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_10076","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_10077","Fungi",NA,NA,NA,NA,NA,NA
"esv_10074","Fungi",NA,NA,NA,NA,NA,NA
"esv_10075","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA
"esv_20220","Fungi","Basidiomycota","Tremellomycetes",NA,NA,NA,NA
"esv_13576","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_10078","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_10079","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_20224","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_18359","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"esv_17641","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13577","Fungi","Ascomycota","Sordariomycetes","Pleurotheciales","Pleurotheciaceae","Phaeoisaria","Phaeoisaria clematidis "
"esv_2432","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"esv_2433","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2430","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium","Ceratobasidium ramicola "
"esv_2431","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae",NA,NA
"esv_2436","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum","Apiotrichum xylopini "
"esv_2437","Fungi",NA,NA,NA,NA,NA,NA
"esv_2434","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_2435","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_2438","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2439","Fungi","Ascomycota","Sordariomycetes","Xylariales","Bartaliniaceae","Bartalinia","Bartalinia robillardoides "
"esv_18011","Fungi",NA,NA,NA,NA,NA,NA
"esv_22218","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_6128","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_6129","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8160","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_8161","Fungi",NA,NA,NA,NA,NA,NA
"esv_14990","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8166","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_18012","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis",NA
"esv_8167","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_10617","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Stemphylium","Stemphylium sp "
"esv_10614","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_22854","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8164","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","Clonostachys divergens "
"esv_10610","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_10611","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_21719","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_8165","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_16731","Fungi",NA,NA,NA,NA,NA,NA
"esv_10619","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_6120","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_14962","Fungi","Glomeromycota","Glomeromycetes",NA,NA,NA,NA
"esv_20379","Fungi",NA,NA,NA,NA,NA,NA
"esv_14993","Fungi",NA,NA,NA,NA,NA,NA
"esv_6121","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA
"esv_6122","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Sirobasidiaceae",NA,NA
"esv_20535","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16320","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_6123","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_808","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_809","Fungi",NA,NA,NA,NA,NA,NA
"esv_804","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_805","Fungi",NA,NA,NA,NA,NA,NA
"esv_806","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_807","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_800","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Eupenidiella","Eupenidiella venezuelensis "
"esv_801","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"esv_802","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_803","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Corallomycetella","Corallomycetella repens "
"esv_20422","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_21198","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_4599","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_4598","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"esv_14992","Fungi",NA,NA,NA,NA,NA,NA
"esv_6126","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_4593","Fungi","Basidiomycota","Tremellomycetes","Tremellales",NA,NA,NA
"esv_4592","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Amaurodon",NA
"esv_4591","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_4590","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_4597","Fungi",NA,NA,NA,NA,NA,NA
"esv_4596","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA
"esv_4595","Fungi",NA,NA,NA,NA,NA,NA
"esv_4594","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_16321","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_9565","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_20341","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae",NA,NA
"esv_19552","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae","Kockovaella","Kockovaella machilophila "
"esv_2298","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_2299","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_2296","Fungi","Basidiomycota","Cystobasidiomycetes",NA,NA,NA,NA
"esv_2297","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Veronaea","Veronaea compacta "
"esv_21242","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA
"esv_2295","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","Claroideoglomus sp "
"esv_2292","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora guyanensis "
"esv_2290","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",NA
"esv_2291","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_13257","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13256","Fungi",NA,NA,NA,NA,NA,NA
"esv_13255","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Pichia","Pichia mandshurica "
"esv_13254","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Anthostomella","Anthostomella sp "
"esv_13253","Fungi",NA,NA,NA,NA,NA,NA
"esv_13252","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13251","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13250","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",NA
"esv_14438","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_9238","Fungi",NA,NA,NA,NA,NA,NA
"esv_11609","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium","Tetracladium sp "
"esv_13258","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3215","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Simocybe","Simocybe sumptuosa "
"esv_3742","Fungi","Ascomycota","Sordariomycetes","Xylariales","Amphisphaeriaceae","Lepteutypa","Lepteutypa sambuci "
"esv_3741","Fungi",NA,NA,NA,NA,NA,NA
"esv_3740","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3747","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe",NA
"esv_3746","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3745","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_3744","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Derxomyces","Derxomyces boekhoutii "
"esv_22925","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3749","Fungi",NA,NA,NA,NA,NA,NA
"esv_3748","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae",NA,NA
"esv_3219","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces",NA
"esv_3218","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_1521","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_1520","Fungi","Ascomycota","Sordariomycetes","Diaporthales",NA,NA,NA
"esv_18027","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Pannariaceae","Pectenia","Pectenia plumbea "
"esv_1522","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Bulleribasidium","Bulleribasidium foliicola "
"esv_1525","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_1524","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae",NA,NA
"esv_1527","Fungi",NA,NA,NA,NA,NA,NA
"esv_1526","Fungi","Glomeromycota","Glomeromycetes",NA,NA,NA,NA
"esv_1529","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Stephanonectria",NA
"esv_1528","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Mycoacia","Mycoacia sp "
"esv_22880","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_19556","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Amaurodon",NA
"esv_22586","Fungi",NA,NA,NA,NA,NA,NA
"esv_18028","Fungi","Rozellomycota",NA,NA,NA,NA,NA
"esv_22884","Fungi",NA,NA,NA,NA,NA,NA
"esv_5933","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_21570","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_4812","Fungi",NA,NA,NA,NA,NA,NA
"esv_13039","Fungi","Basidiomycota","Agaricomycetes","Sebacinales",NA,NA,NA
"esv_8213","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16049","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Thelonectria","Thelonectria lucida "
"esv_5930","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_16214","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium anisopliae "
"esv_13033","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_8214","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces",NA
"esv_13031","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2211","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","Peniophora sp "
"esv_13037","Fungi","Ascomycota",NA,NA,NA,NA,NA
